
1 2 3 4 5 6 7 8 
1 38 13 3 11 52 0 2 
20 9 63 12 4 6 16 32 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 52 2 0 
20 9 63 12 4 6 16 32 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 52 2 32 
20 9 63 12 4 6 16 0 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 52 2 32 
20 9 63 12 4 6 0 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 52 2 32 
20 9 63 12 4 0 6 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 0 2 32 
20 9 63 12 4 52 6 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 2 0 32 
20 9 63 12 4 52 6 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 2 6 32 
20 9 63 12 4 52 0 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 2 6 32 
20 9 63 12 4 0 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 11 2 6 32 
20 9 63 12 0 4 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 0 2 6 32 
20 9 63 12 11 4 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 2 0 6 32 
20 9 63 12 11 4 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 2 4 6 32 
20 9 63 12 11 0 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 2 4 6 32 
20 9 63 12 0 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 3 2 4 6 32 
20 9 63 0 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 0 2 4 6 32 
20 9 63 3 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 2 0 4 6 32 
20 9 63 3 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 2 12 4 6 32 
20 9 63 3 0 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 2 12 4 6 32 
20 9 63 0 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 13 2 12 4 6 32 
20 9 0 63 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 0 2 12 4 6 32 
20 9 13 63 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 2 0 12 4 6 32 
20 9 13 63 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 2 63 12 4 6 32 
20 9 13 0 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 2 63 12 4 6 32 
20 9 0 13 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 38 2 63 12 4 6 32 
20 0 9 13 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 0 2 63 12 4 6 32 
20 38 9 13 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 0 63 12 4 6 32 
20 38 9 13 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 0 12 4 6 32 
20 38 9 13 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 12 0 4 6 32 
20 38 9 13 3 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 12 3 4 6 32 
20 38 9 13 0 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 12 3 4 6 32 
20 38 9 0 13 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 0 3 4 6 32 
20 38 9 12 13 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 3 0 4 6 32 
20 38 9 12 13 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 3 13 4 6 32 
20 38 9 12 0 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 3 13 4 6 32 
20 38 9 0 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 63 3 13 4 6 32 
20 38 0 9 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 0 3 13 4 6 32 
20 38 63 9 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 0 13 4 6 32 
20 38 63 9 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 13 0 4 6 32 
20 38 63 9 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 13 4 0 6 32 
20 38 63 9 12 11 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 13 4 11 6 32 
20 38 63 9 12 0 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 13 4 11 6 32 
20 38 63 9 0 12 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 13 4 11 6 32 
20 38 63 0 9 12 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 0 4 11 6 32 
20 38 63 13 9 12 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 0 11 6 32 
20 38 63 13 9 12 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 63 13 0 12 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 63 0 13 12 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 0 63 13 12 52 16 
15 18 23 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 0 44 62 56 31 49 
29 17 27 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 0 28 36 26 51 19 
33 14 35 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 14 0 7 30 25 40 43 
41 42 24 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 14 24 7 30 25 40 43 
41 42 0 57 45 37 48 39 
55 34 5 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 14 24 7 30 25 40 43 
41 42 5 57 45 37 48 39 
55 34 0 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 14 24 7 30 25 40 43 
41 42 5 57 45 37 48 39 
55 0 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 14 24 7 30 25 40 43 
41 0 5 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 0 24 7 30 25 40 43 
41 14 5 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 24 0 7 30 25 40 43 
41 14 5 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 24 5 7 30 25 40 43 
41 14 0 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 24 5 7 30 25 40 43 
41 0 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 17 35 28 36 26 51 19 
33 0 5 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 0 35 28 36 26 51 19 
33 17 5 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 35 0 28 36 26 51 19 
33 17 5 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 35 5 28 36 26 51 19 
33 17 0 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 35 5 28 36 26 51 19 
33 0 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 18 27 44 62 56 31 49 
29 0 5 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 0 27 44 62 56 31 49 
29 18 5 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 27 0 44 62 56 31 49 
29 18 5 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 27 5 44 62 56 31 49 
29 18 0 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 27 5 44 62 56 31 49 
29 0 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 38 23 63 13 12 52 16 
15 0 5 44 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 0 23 63 13 12 52 16 
15 38 5 44 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 0 63 13 12 52 16 
15 38 5 44 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 5 63 13 12 52 16 
15 38 0 44 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 5 63 13 12 52 16 
15 38 44 0 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 5 0 13 12 52 16 
15 38 44 63 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 0 5 13 12 52 16 
15 38 44 63 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 44 5 13 12 52 16 
15 38 0 63 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 44 5 13 12 52 16 
15 38 63 0 62 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 44 5 13 12 52 16 
15 38 63 62 0 56 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 44 5 13 12 52 16 
15 38 63 62 56 0 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 11 6 32 
20 23 44 5 13 0 52 16 
15 38 63 62 56 12 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 9 0 6 32 
20 23 44 5 13 11 52 16 
15 38 63 62 56 12 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 0 9 6 32 
20 23 44 5 13 11 52 16 
15 38 63 62 56 12 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 13 9 6 32 
20 23 44 5 0 11 52 16 
15 38 63 62 56 12 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 13 9 6 32 
20 23 44 0 5 11 52 16 
15 38 63 62 56 12 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 13 9 6 32 
20 23 44 62 5 11 52 16 
15 38 63 0 56 12 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 13 9 6 32 
20 23 44 62 5 11 52 16 
15 38 63 56 0 12 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 13 9 6 32 
20 23 44 62 5 11 52 16 
15 38 63 56 12 0 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 13 9 6 32 
20 23 44 62 5 0 52 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 13 0 6 32 
20 23 44 62 5 9 52 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 0 13 6 32 
20 23 44 62 5 9 52 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 13 6 32 
20 23 44 62 0 9 52 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 13 6 32 
20 23 44 62 9 0 52 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 0 6 32 
20 23 44 62 9 13 52 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 0 32 
20 23 44 62 9 13 52 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 52 32 
20 23 44 62 9 13 0 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 52 32 
20 23 44 62 9 0 13 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 52 32 
20 23 44 62 0 9 13 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 52 32 
20 23 44 0 62 9 13 16 
15 38 63 56 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 52 32 
20 23 44 56 62 9 13 16 
15 38 63 0 12 11 31 49 
29 27 18 28 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 52 32 
20 23 44 56 62 9 13 16 
15 38 63 28 12 11 31 49 
29 27 18 0 36 26 51 19 
33 35 17 7 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

1 2 3 4 5 6 52 32 
20 23 44 56 62 9 13 16 
15 38 63 28 12 11 31 49 
29 27 18 7 36 26 51 19 
33 35 17 0 30 25 40 43 
41 24 14 57 45 37 48 39 
55 42 34 22 46 8 10 47 
21 58 59 60 53 61 50 54 

